Unnamed: 0,incident_county,incident_acres_burned,incident_longitude,incident_latitude,incident_url,incident_dateonly_extinguished,incident_dateonly_created,geometry,index,Air max,Bulb wet,County,Date,ETo,Evap,Precip,RH max,Soil max,Solar,Wind dir,Wx,dry,Air min,Soil min,RH min,obs,speed,type
1354,Alameda,19,-121.657011,37.718636,https://www.fire.ca.gov/incidents/2019/8/31/carroll-fire/,2019-08-31,2019-08-31,POINT (-121.657011 37.718636),2433,92.0,,Alameda,2019-08-31,0.215,,0.005,95.0,74.5,606.5,0.0,,,55.0,71.0,27.0,,0.0,
1356,Monterey,66,-120.99291399999998,35.90648200000001,https://www.fire.ca.gov/incidents/2019/9/1/jolon-fire/,2019-09-02,2019-09-01,POINT (-120.992914 35.906482),2434,76.63636363636364,,Monterey,2019-09-01,0.23666666666666664,,0.0018181818181818184,95.2,71.875,544.125,0.0,,,53.09090909090909,68.875,50.0,,0.0,
1357,Ventura,279,-119.3547,34.71011,https://www.fire.ca.gov/incidents/2019/9/1/snail-fire/,2019-09-05,2019-09-01,POINT (-119.3547 34.71011),2434,81.33333333333333,,Ventura,2019-09-01,0.19,,0.05333333333333334,95.5,75.5,587.0,0.0,,,58.0,69.5,62.0,,0.0,
1358,Alameda,11,-121.596667,37.545167,https://www.fire.ca.gov/incidents/2019/9/2/mines-fire/,2019-09-02,2019-09-02,POINT (-121.596667 37.545167),2435,85.75,,Alameda,2019-09-02,0.195,,0.005,90.5,74.5,575.5,0.0,,,59.25,72.0,40.5,,0.0,
1359,San Benito,167,-120.8405,36.600167,https://www.fire.ca.gov/incidents/2019/9/2/antelope-fire/,2019-09-03,2019-09-02,POINT (-120.8405 36.600167),2435,90.0,,San Benito,2019-09-02,0.22,,0.0,81.5,73.5,573.0,0.0,,,59.33333333333334,70.5,33.0,,0.0,
1360,San Bernardino,15,-117.343833,34.353667,https://www.fire.ca.gov/incidents/2019/9/2/telephone-fire/,2019-09-06,2019-09-02,POINT (-117.343833 34.353667),2435,97.125,,San Bernardino,2019-09-02,0.2175,,0.015,75.0,74.25,498.5,0.0,,,67.5,71.5,31.75,,0.0,
1361,El Dorado,85,-120.946657,38.898915,https://www.fire.ca.gov/incidents/2019/9/3/country-fire/,2019-09-06,2019-09-03,POINT (-120.946657 38.898915),2436,96.0,,El Dorado,2019-09-03,0.25,,0.0,53.66666666666666,74.0,573.5,0.0,,,71.33333333333333,71.5,20.0,,0.0,
1362,Santa Cruz,10,-122.07743,37.178353,https://www.fire.ca.gov/incidents/2019/9/3/deer-fire/,2019-09-06,2019-09-03,POINT (-122.07743 37.178353),2436,79.33333333333333,,Santa Cruz,2019-09-03,0.18,,0.0,97.5,78.5,574.0,0.0,,,53.66666666666666,73.5,46.5,,0.0,
1364,Riverside,1926,-117.273157,33.528469,https://www.fire.ca.gov/incidents/2019/9/4/tenaja/,2019-09-14,2019-09-04,POINT (-117.273157 33.528469),2437,105.46153846153848,,Riverside,2019-09-04,0.26333333333333336,,0.011818181818181818,66.57142857142857,84.33333333333333,536.0,0.0,,,73.92307692307692,81.33333333333333,20.142857142857142,,0.0,
1365,Lake,28,-122.642572,38.910498,https://www.fire.ca.gov/incidents/2019/9/4/glass-fire/,2019-09-05,2019-09-04,POINT (-122.642572 38.910498),2437,92.66666666666669,,Lake,2019-09-04,0.23,,0.0,79.33333333333333,,516.0,,,,52.0,,,,,
1366,San Benito,17,-121.39478,36.732866,https://www.fire.ca.gov/incidents/2019/9/4/foster-fire/,2019-09-04,2019-09-04,POINT (-121.39478 36.73286599999999),2437,87.33333333333331,,San Benito,2019-09-04,0.215,,0.0,88.0,73.5,554.5,0.0,,,58.66666666666666,70.5,34.0,,0.0,
1367,Tehama,8838,-122.64,40.12,https://www.fire.ca.gov/incidents/2019/9/5/red-bank-fire/,2019-09-13,2019-09-05,POINT (-122.64 40.12),2438,88.33333333333331,,Tehama,2019-09-05,0.24,,0.0033333333333333327,89.0,75.0,536.0,,,,54.0,73.0,23.0,,,
1370,Tehama,5332,-122.789,40.109,https://www.fire.ca.gov/incidents/2019/9/5/south-fire/,2019-12-02,2019-09-05,POINT (-122.789 40.109),2438,88.33333333333331,,Tehama,2019-09-05,0.24,,0.0033333333333333327,89.0,75.0,536.0,,,,54.0,73.0,23.0,,,
1368,San Joaquin,44,-120.945044,38.017138,https://www.fire.ca.gov/incidents/2019/9/5/flood-fire/,2019-09-05,2019-09-05,POINT (-120.945044 38.017138),2438,91.77777777777777,,San Joaquin,2019-09-05,0.2125,,0.0,74.0,71.0,533.0,0.0,,,59.33333333333334,70.0,32.0,,0.0,
1369,Trinity,244,-123.222196,40.062304,https://www.fire.ca.gov/incidents/2019/9/5/henthorne-fire/,2019-09-18,2019-09-05,POINT (-123.222196 40.062304),2438,93.0,,Trinity,2019-09-05,,,0.03,,,,,,,49.0,,,,,
1372,Modoc,5737,-121.056,41.74800000000001,https://www.fire.ca.gov/incidents/2019/9/6/lone-fire/,2019-09-13,2019-09-06,POINT (-121.056 41.748),2439,81.0,,Modoc,2019-09-06,0.21,,0.0,96.0,68.0,603.0,0.0,,,45.0,64.0,19.0,,0.0,
1373,Inyo,1975,-118.228,36.284,https://www.fire.ca.gov/incidents/2019/9/6/cow-fire/,2019-11-21,2019-09-06,POINT (-118.228 36.284),2439,92.8,,Inyo,2019-09-06,0.2,,0.006,89.66666666666669,76.66666666666667,561.0,0.0,,,57.6,73.0,25.0,,0.0,
1375,Inyo,10296,-118.345,37.034,https://www.fire.ca.gov/incidents/2019/9/6/taboose-fire/,2019-11-21,2019-09-06,POINT (-118.345 37.034),2439,92.8,,Inyo,2019-09-06,0.2,,0.006,89.66666666666669,76.66666666666667,561.0,0.0,,,57.6,73.0,25.0,,0.0,
1376,Butte,58,-121.412333,39.470333,https://www.fire.ca.gov/incidents/2019/9/6/forbestown-fire/,2019-09-12,2019-09-06,POINT (-121.412333 39.470333),2439,89.0,,Butte,2019-09-06,0.18,0.33,0.0,97.0,78.0,573.0,0.0,,,55.0,73.0,33.0,,0.0,
1379,Siskiyou,227,-123.2129356,41.492974200000006,https://www.fire.ca.gov/incidents/2019/9/7/kidder-2-fire/,2019-09-26,2019-09-07,POINT (-123.2129356 41.49297420000001),2440,82.0,,Siskiyou,2019-09-07,0.15,,0.026,90.0,67.0,390.0,0.0,,,42.0,63.0,21.0,,0.0,
1383,Siskiyou,15,-122.740333,41.512917,https://www.fire.ca.gov/incidents/2019/9/7/duzel-fire/,2019-09-10,2019-09-07,POINT (-122.740333 41.512917),2440,82.0,,Siskiyou,2019-09-07,0.15,,0.026,90.0,67.0,390.0,0.0,,,42.0,63.0,21.0,,0.0,
1380,Trinity,280,-122.634108,41.150392,https://www.fire.ca.gov/incidents/2019/9/7/rams-horn-fire/,2019-09-12,2019-09-07,POINT (-122.634108 41.150392),2440,93.0,,Trinity,2019-09-07,,,0.0,,,,,,,48.0,,,,,
1381,Lake,53,-122.833831,38.955024,https://www.fire.ca.gov/incidents/2019/9/7/oak-fire/,2019-09-08,2019-09-07,POINT (-122.833831 38.955024),2440,78.16666666666667,,Lake,2019-09-07,0.19,,0.0,89.0,,479.0,,,,50.0,,,,,
1382,Butte,496,-121.412619,39.45296,https://www.fire.ca.gov/incidents/2019/9/7/swedes-fire/,2019-09-13,2019-09-07,POINT (-121.412619 39.45296),2440,81.0,,Butte,2019-09-07,0.16,0.38,0.0,95.0,76.0,490.0,0.0,,,55.0,73.0,48.0,,0.0,
1384,Riverside,250,-117.3063,33.9369,https://www.fire.ca.gov/incidents/2019/9/7/sycamore-fire/,2019-09-08,2019-09-07,POINT (-117.3063 33.9369),2440,100.23076923076924,,Riverside,2019-09-07,0.265,,0.0018181818181818184,64.57142857142857,84.33333333333333,568.5555555555555,0.0,,,71.46153846153847,80.77777777777777,23.0,,0.0,
1385,Santa Barbara,200,-120.187368,34.630919,https://www.fire.ca.gov/incidents/2019/9/9/mcmurray-fire/,2019-09-14,2019-09-09,POINT (-120.187368 34.630919),2442,79.125,,Santa Barbara,2019-09-09,0.18500000000000005,,0.01,92.5,81.6,563.8,0.0,,,53.25,77.2,44.5,,0.0,
1386,Riverside,10,-116.631106,33.496633,https://www.fire.ca.gov/incidents/2019/9/10/bailey-fire/,2019-09-10,2019-09-10,POINT (-116.631106 33.496633),2443,90.3846153846154,,Riverside,2019-09-10,0.19833333333333333,,0.0,74.57142857142857,81.55555555555556,526.4444444444445,0.0,,,67.07692307692308,78.44444444444444,32.714285714285715,,0.0,
1389,Stanislaus,11,-120.401028,37.492002,https://www.fire.ca.gov/incidents/2019/9/13/bridge-fire/,2019-09-13,2019-09-13,POINT (-120.401028 37.492002),2446,93.6,,Stanislaus,2019-09-13,0.19000000000000006,,0.0,92.33333333333331,72.0,538.0,0.0,,,55.0,70.0,28.66666666666667,,0.0,
1392,Riverside,167,-116.801111,33.635,https://www.fire.ca.gov/incidents/2019/9/15/bautista-fire/,2019-09-22,2019-09-15,POINT (-116.801111 33.635),2448,99.23076923076924,,Riverside,2019-09-15,0.225,,0.0,56.28571428571429,81.1111111111111,501.5555555555555,0.0,,,69.69230769230771,77.44444444444444,17.714285714285715,,0.0,
1394,Santa Clara,128,-121.842751,37.467744,https://www.fire.ca.gov/incidents/2019/9/21/reservoir-fire/,2019-09-24,2019-09-21,POINT (-121.842751 37.467744),2454,86.66666666666669,,Santa Clara,2019-09-21,0.21,,0.0,85.0,70.0,537.0,0.0,,,51.66666666666666,65.0,22.0,,0.0,
1395,San Luis Obispo,220,-120.455883,35.214364,https://www.fire.ca.gov/incidents/2019/9/21/lopez-fire/,2019-09-27,2019-09-21,POINT (-120.455883 35.214364),2454,87.57142857142857,,San Luis Obispo,2019-09-21,0.195,,0.0014285714285714286,75.25,69.0,514.75,0.0,,,53.0,67.5,21.5,,0.0,
1396,Riverside,98,-117.170588,33.900994,https://www.fire.ca.gov/incidents/2019/9/21/kennedy-fire/,2019-09-22,2019-09-21,POINT (-117.170588 33.900994),2454,96.0,,Riverside,2019-09-21,0.20666666666666667,,0.0,78.42857142857143,79.22222222222223,538.0,0.0,,,58.615384615384606,74.1111111111111,13.714285714285715,,0.0,
1398,Tuolumne,83,-120.625556,37.838333,https://www.fire.ca.gov/incidents/2019/9/23/tulloch-fire/,2019-09-24,2019-09-23,POINT (-120.625556 37.838333),2456,81.5,,Tuolumne,2019-09-23,,,0.025,,,,,,,49.5,,,,,
1399,Shasta,16,-122.039167,40.612556,https://www.fire.ca.gov/incidents/2019/9/24/cow-fire/,2019-09-24,2019-09-24,POINT (-122.039167 40.612556),2457,84.0,,Shasta,2019-09-24,0.19,0.17,0.012,94.0,64.5,486.5,0.0,,,47.0,62.5,38.0,,0.0,
1401,Amador,10,-120.67131,38.332083,https://www.fire.ca.gov/incidents/2019/9/25/electra-fire/,2019-09-25,2019-09-25,POINT (-120.67131 38.332083),2458,93.0,,Amador,2019-09-25,0.18,,0.0,61.0,71.0,457.0,0.0,,,59.0,69.0,21.0,,0.0,
1402,San Diego,52,-116.88,32.87833333,https://www.fire.ca.gov/incidents/2019/9/25/willow-fire/,2019-09-25,2019-09-25,POINT (-116.88 32.87833333),2458,82.42857142857143,,San Diego,2019-09-25,0.145,,0.005714285714285714,95.8,76.0,431.66666666666674,0.0,,,61.0,71.5,60.0,,0.0,
1404,Butte,300,-121.693472,39.622137,https://www.fire.ca.gov/incidents/2019/9/28/hwy-fire/,2019-09-28,2019-09-28,POINT (-121.693472 39.622137),2461,74.0,,Butte,2019-09-28,0.15,0.25,0.0,91.0,71.0,426.0,0.0,,,54.0,69.0,24.0,,0.0,
1405,El Dorado,22,-120.965105,38.538467,https://www.fire.ca.gov/incidents/2019/9/29/chaparral-fire/,2019-09-29,2019-09-29,POINT (-120.965105 38.538467),2462,65.83333333333333,,El Dorado,2019-09-29,0.12,,0.021666666666666667,92.5,65.0,424.0,0.0,,,45.33333333333334,62.0,41.0,,0.0,
1406,Riverside,19,-117.033598,33.703546,https://www.fire.ca.gov/incidents/2019/9/30/warren-fire/,2019-09-30,2019-09-30,POINT (-117.033598 33.703546),2463,84.0,,Riverside,2019-09-30,0.168,,0.0,87.66666666666669,75.1111111111111,506.5555555555555,0.0,,,54.0,70.77777777777777,26.0,,0.0,
1409,Stanislaus,18,-121.336465,37.429506,https://www.fire.ca.gov/incidents/2019/10/3/del-fire/,2019-10-04,2019-10-03,POINT (-121.336465 37.429506),2466,80.6,,Stanislaus,2019-10-03,0.15,,0.002,91.66666666666669,63.33333333333334,430.0,0.0,,,44.8,61.33333333333334,26.66666666666667,,0.0,
1410,Glenn,63,-123.4375,41.70611111,https://www.fire.ca.gov/incidents/2019/10/4/elk-fire/,2019-10-03,2019-10-04,POINT (-123.4375 41.70611111),2467,81.66666666666667,,Glenn,2019-10-04,,,0.02,,,,,,,51.0,,,,,
1413,Napa,526,-122.211671,38.165873,https://www.fire.ca.gov/incidents/2019/10/6/american-fire/,2019-10-07,2019-10-06,POINT (-122.211671 38.165873),2469,87.5,,Napa,2019-10-06,0.155,,0.0,78.0,62.5,444.0,0.0,,,43.5,59.5,22.0,,0.0,
1414,Santa Clara,29,-121.219163,37.06648300000001,https://www.fire.ca.gov/incidents/2019/10/7/point-fire/,2019-10-07,2019-10-07,POINT (-121.219163 37.06648300000001),2470,86.66666666666669,,Santa Clara,2019-10-07,0.17,,0.0033333333333333327,72.0,66.0,464.0,0.0,,,52.33333333333334,60.0,14.0,,0.0,
1415,Tehama,11,-122.070055,40.314187,https://www.fire.ca.gov/incidents/2019/10/7/dales-fire/,2019-10-07,2019-10-07,POINT (-122.070055 40.314187),2470,79.66666666666667,,Tehama,2019-10-07,0.14,,0.04,82.0,64.0,440.0,,,,44.66666666666666,61.0,25.0,,,
1416,Alameda,12,-121.853,37.606,https://www.fire.ca.gov/incidents/2019/10/8/little-fire/,2019-10-08,2019-10-08,POINT (-121.853 37.606),2471,86.0,,Alameda,2019-10-08,0.14500000000000002,,0.005,88.0,65.5,409.5,0.0,,,49.25,62.5,22.0,,0.0,
1417,San Luis Obispo,289,-120.73102,35.79069000000001,https://www.fire.ca.gov/incidents/2019/10/9/cross-fire/,2019-10-11,2019-10-09,POINT (-120.73102 35.79069),2472,68.71428571428571,,San Luis Obispo,2019-10-09,0.115,,0.0,95.5,65.0,402.0,0.0,,,44.28571428571429,64.25,56.0,,0.0,
1418,Tehama,68,-122.1604,39.847708,https://www.fire.ca.gov/incidents/2019/10/9/corning-fire/,2019-10-09,2019-10-09,POINT (-122.1604 39.847708),2472,73.33333333333333,,Tehama,2019-10-09,0.29,,0.04666666666666667,37.0,64.0,450.0,,,,45.66666666666666,60.0,10.0,,,
1419,Tehama,10,-122.160416,39.847708,https://www.fire.ca.gov/incidents/2019/10/9/inghram-fire/,2019-10-08,2019-10-09,POINT (-122.160416 39.847708),2472,73.33333333333333,,Tehama,2019-10-09,0.29,,0.04666666666666667,37.0,64.0,450.0,,,,45.66666666666666,60.0,10.0,,,
1420,Contra Costa,40,-122.103867,37.828267,https://www.fire.ca.gov/incidents/2019/10/10/merrill-fire/,2019-10-10,2019-10-10,POINT (-122.103867 37.828267),2473,77.0,,Contra Costa,2019-10-10,0.17,,0.016,52.5,63.0,413.0,0.0,,,48.8,59.66666666666666,11.0,,0.0,
1421,Riverside,9,-117.499619,33.827979,https://www.fire.ca.gov/incidents/2019/10/10/eagle-fire/,2019-10-10,2019-10-10,POINT (-117.499619 33.827979),2473,83.38461538461539,,Riverside,2019-10-10,0.21666666666666667,,0.002727272727272727,73.85714285714286,70.8888888888889,461.4444444444445,0.0,,,54.69230769230769,68.0,5.7142857142857135,,0.0,
1422,Riverside,350,-117.207068,33.975405,https://www.fire.ca.gov/incidents/2019/10/10/reche-fire/,2019-10-13,2019-10-10,POINT (-117.207068 33.975405),2473,83.38461538461539,,Riverside,2019-10-10,0.21666666666666667,,0.002727272727272727,73.85714285714286,70.8888888888889,461.4444444444445,0.0,,,54.69230769230769,68.0,5.7142857142857135,,0.0,
1425,Riverside,75,-116.897333,33.8615,https://www.fire.ca.gov/incidents/2019/10/10/wolf-fire/,2019-10-12,2019-10-10,POINT (-116.897333 33.8615),2473,83.38461538461539,,Riverside,2019-10-10,0.21666666666666667,,0.002727272727272727,73.85714285714286,70.8888888888889,461.4444444444445,0.0,,,54.69230769230769,68.0,5.7142857142857135,,0.0,
1424,Shasta,42,-122.19911,40.4988,https://www.fire.ca.gov/incidents/2019/10/10/plains-fire/,2019-10-10,2019-10-10,POINT (-122.19911 40.4988),2473,75.6,,Shasta,2019-10-10,0.16999999999999998,0.12,0.03,41.5,57.5,446.0,0.0,,,43.6,56.0,11.0,,0.0,
1427,Los Angeles,8799,-118.48161,34.32988,https://www.fire.ca.gov/incidents/2019/10/10/saddle-ridge-fire/,2019-10-31,2019-10-10,POINT (-118.48161 34.32988),2473,78.57142857142857,,Los Angeles,2019-10-10,0.20666666666666667,,0.0,86.85714285714286,68.28571428571429,464.8571428571428,0.0,,,53.0,66.71428571428571,14.0,,0.0,
1428,San Luis Obispo,30,-120.312856,35.709176,https://www.fire.ca.gov/incidents/2019/10/11/bitter-fire/,2019-10-11,2019-10-11,POINT (-120.312856 35.709176),2474,82.28571428571429,,San Luis Obispo,2019-10-11,0.17,,0.008571428571428572,64.66666666666667,64.5,459.25,0.0,,,45.85714285714285,62.5,7.0,,0.0,
1430,Ventura,200,-119.20187,34.23955,https://www.fire.ca.gov/incidents/2019/10/11/olivas-fire/,2019-10-12,2019-10-11,POINT (-119.20187 34.23955),2474,83.66666666666667,,Ventura,2019-10-11,0.29500000000000004,,0.0,13.0,66.0,476.5,0.0,,,54.33333333333334,60.5,5.0,,0.0,
1431,Lassen,55,-120.304341,40.387772,https://www.fire.ca.gov/incidents/2019/10/13/horse-fire/,2019-10-16,2019-10-13,POINT (-120.304341 40.387772),2476,70.0,,Lassen,2019-10-13,0.11,,0.02666666666666667,79.0,59.0,395.0,0.0,,,29.0,50.0,13.0,,0.0,
1432,Riverside,75,-116.05898,33.45148,https://www.fire.ca.gov/incidents/2019/10/14/johnson-fire/,2019-10-16,2019-10-14,POINT (-116.05898 33.45148),2477,84.46153846153847,,Riverside,2019-10-14,0.1416666666666667,,0.0,80.57142857142857,69.22222222222223,437.66666666666674,0.0,,,55.769230769230774,66.1111111111111,26.857142857142854,,0.0,
1434,San Diego,10,-117.097441,32.762706,https://www.fire.ca.gov/incidents/2019/10/15/fairmont-fire/,2019-10-16,2019-10-15,POINT (-117.097441 32.762706),2478,80.42857142857143,,San Diego,2019-10-15,0.14400000000000002,,0.0,85.75,69.66666666666667,447.83333333333326,0.0,,,53.85714285714285,65.5,40.25,,0.0,
1435,Santa Barbara,420,-120.190833,34.484722,https://www.fire.ca.gov/incidents/2019/10/17/real-fire/,2019-10-21,2019-10-17,POINT (-120.190833 34.484722),2480,74.125,,Santa Barbara,2019-10-17,0.13,,0.00875,88.5,71.2,410.0,0.0,,,50.125,67.8,47.25,,0.0,
1437,Fresno,137,-120.460189,36.319291,https://www.fire.ca.gov/incidents/2019/10/18/mud-fire/,2019-10-19,2019-10-18,POINT (-120.460189 36.319291),2481,73.81818181818181,,Fresno,2019-10-18,0.135,,0.0,75.75,66.75,406.875,0.0,,,45.875,63.75,33.375,,0.0,
1438,San Bernardino,11,-117.21545,34.033117,https://www.fire.ca.gov/incidents/2019/10/21/beaumont-fire/,2019-10-22,2019-10-21,POINT (-117.21545 34.033117),2484,81.5,,San Bernardino,2019-10-21,0.14,,0.00625,57.25,58.5,430.25,0.0,,,49.375,55.5,16.75,,0.0,
1439,Los Angeles,42,-118.554091,34.055768,https://www.fire.ca.gov/incidents/2019/10/21/palisades-fire/,2019-10-31,2019-10-21,POINT (-118.554091 34.055768),2484,80.14285714285714,,Los Angeles,2019-10-21,0.165,,0.0,60.42857142857143,66.28571428571429,419.4285714285714,0.0,,,51.42857142857143,64.0,15.0,,0.0,
1441,Sonoma,77758,-122.780053,38.792458,https://www.fire.ca.gov/incidents/2019/10/23/kincade-fire/,2019-11-06,2019-10-23,POINT (-122.780053 38.792458),2486,86.0,,Sonoma,2019-10-23,0.1375,,0.04125,,62.75,355.5,0.0,,,46.625,59.5,,,0.0,
1444,Butte,80,-121.800538,39.551423,https://www.fire.ca.gov/incidents/2019/10/24/nelson-fire/,2019-10-24,2019-10-24,POINT (-121.800538 39.551423),2487,84.0,,Butte,2019-10-24,0.15,0.24,0.0,73.0,63.0,320.0,0.0,,,50.0,60.0,15.0,,0.0,
1446,San Mateo,62,-122.361112,37.166674,https://www.fire.ca.gov/incidents/2019/10/24/cabrillo-fire/,2019-10-27,2019-10-24,POINT (-122.361112 37.166674),2487,70.0,,San Mateo,2019-10-24,,,0.05000000000000001,,,,,,,50.0,,,,,
1447,Alameda,35,-121.68598,37.62782,https://www.fire.ca.gov/incidents/2019/10/24/mines-fire/,2019-10-27,2019-10-24,POINT (-121.68598 37.62782),2487,88.5,,Alameda,2019-10-24,0.14,,0.0,61.5,62.5,366.5,0.0,,,54.25,60.5,13.5,,0.0,
1448,San Diego,97,-116.742508,33.055124,https://www.fire.ca.gov/incidents/2019/10/25/sawday-fire/,2019-10-28,2019-10-25,POINT (-116.742508 33.055124),2488,91.71428571428572,,San Diego,2019-10-25,0.17600000000000002,,0.0,29.5,69.0,430.5,0.0,,,57.42857142857143,64.83333333333333,9.5,,0.0,
1449,San Diego,37,-117.027333,33.259861,https://www.fire.ca.gov/incidents/2019/10/25/miller-fire/,2019-10-27,2019-10-25,POINT (-117.027333 33.259861),2488,91.71428571428572,,San Diego,2019-10-25,0.17600000000000002,,0.0,29.5,69.0,430.5,0.0,,,57.42857142857143,64.83333333333333,9.5,,0.0,
1450,Tehama,605,-122.25421,40.00171,https://www.fire.ca.gov/incidents/2019/10/27/rawson-fire/,2019-10-28,2019-10-27,POINT (-122.25421 40.00171),2490,66.33333333333333,,Tehama,2019-10-27,0.22,,0.043333333333333335,36.0,59.0,364.0,,,,40.0,57.0,16.0,,,
1451,Contra Costa,200,-121.64118,37.99136,https://www.fire.ca.gov/incidents/2019/10/27/cypress-complex/,2019-10-28,2019-10-27,POINT (-121.64118 37.99136),2490,70.6,,Contra Costa,2019-10-27,0.16499999999999998,,0.004,75.0,61.0,351.66666666666674,0.0,,,49.8,58.0,16.0,,0.0,
1452,Contra Costa,150,-122.2241,38.03545,https://www.fire.ca.gov/incidents/2019/10/27/sky-fire/,2019-10-28,2019-10-27,POINT (-122.2241 38.03545),2490,70.6,,Contra Costa,2019-10-27,0.16499999999999998,,0.004,75.0,61.0,351.66666666666674,0.0,,,49.8,58.0,16.0,,0.0,
1455,Contra Costa,50,-122.11092,37.97911,https://www.fire.ca.gov/incidents/2019/10/27/forest-fire/,2019-10-28,2019-10-27,POINT (-122.11092 37.97911),2490,70.6,,Contra Costa,2019-10-27,0.16499999999999998,,0.004,75.0,61.0,351.66666666666674,0.0,,,49.8,58.0,16.0,,0.0,
1453,Solano,140,-122.22463,38.07205,https://www.fire.ca.gov/incidents/2019/10/27/glencove-fire/,2019-10-28,2019-10-27,POINT (-122.22463 38.07205),2490,69.5,,Solano,2019-10-27,0.26,,0.0,25.33333333333333,61.0,367.33333333333326,0.0,,,53.0,56.33333333333334,13.0,,0.0,
1454,Mendocino,703,-123.12887,39.22431,https://www.fire.ca.gov/incidents/2019/10/27/burris-fire/,2019-11-03,2019-10-27,POINT (-123.12887 39.22431),2490,70.4,,Mendocino,2019-10-27,0.13,,0.034,84.0,57.0,354.0,0.0,,,36.4,55.0,12.0,,0.0,
1456,Los Angeles,745,-118.478717,34.098191,https://www.fire.ca.gov/incidents/2019/10/28/getty-fire/,2019-11-05,2019-10-28,POINT (-118.478717 34.098191),2491,76.28571428571429,,Los Angeles,2019-10-28,0.14666666666666664,,0.0,63.28571428571429,64.71428571428571,416.28571428571433,0.0,,,48.28571428571429,62.57142857142857,9.571428571428571,,0.0,
1457,Ventura,1806,-118.803389,34.282179,https://www.fire.ca.gov/incidents/2019/10/30/easy-fire/,2019-11-02,2019-10-30,POINT (-118.803389 34.282179),2493,68.66666666666667,,Ventura,2019-10-30,0.265,,0.0,28.5,66.5,404.0,0.0,,,46.33333333333334,63.5,4.0,,0.0,
1458,Riverside,494,-117.4625,34.01778,https://www.fire.ca.gov/incidents/2019/10/30/hill-fire/,2019-11-02,2019-10-30,POINT (-117.4625 34.01778),2493,72.15384615384616,,Riverside,2019-10-30,0.15833333333333335,,0.0,52.57142857142857,63.111111111111114,396.88888888888886,0.0,,,47.384615384615394,60.0,5.857142857142858,,0.0,
1459,Riverside,328,-117.414111,33.985972,https://www.fire.ca.gov/incidents/2019/10/31/46-fire/,2019-11-03,2019-10-31,POINT (-117.414111 33.985972),2494,77.0,,Riverside,2019-10-31,0.13833333333333336,,0.0018181818181818184,42.714285714285715,61.0,403.66666666666674,0.0,,,45.0,58.111111111111114,6.142857142857142,,0.0,
1461,San Bernardino,200,-117.285,34.183,https://www.fire.ca.gov/incidents/2019/10/31/hillside-fire/,2019-11-05,2019-10-31,POINT (-117.285 34.183),2494,71.125,,San Bernardino,2019-10-31,0.09333333333333334,,0.00875,43.0,48.0,418.75,0.0,,,47.375,44.33333333333334,7.0,,0.0,
1462,Ventura,9999,-118.997115,34.302212,https://www.fire.ca.gov/incidents/2019/10/31/maria-fire/,2019-11-06,2019-10-31,POINT (-118.997115 34.302212),2494,77.0,,Ventura,2019-10-31,0.205,,0.0,43.5,62.0,410.0,0.0,,,47.0,55.0,4.0,,0.0,
1463,Riverside,19,-117.461363,33.849906,https://www.fire.ca.gov/incidents/2019/11/1/sobrante-fire/,2019-11-01,2019-11-01,POINT (-117.461363 33.849906),2495,78.53846153846153,,Riverside,2019-11-01,0.13333333333333333,,0.014545454545454544,55.14285714285714,60.88888888888889,376.33333333333326,0.0,,,43.53846153846154,57.22222222222222,6.2857142857142865,,0.0,
